drug1_id,drug2_id,level
9931,6690,Moderate
9931,4752,Major
9931,4754,Moderate
7029,9931,Major
9931,7049,Moderate
9931,7071,Moderate
9467,9181,Moderate
2186,504,Moderate
504,2247,Moderate
504,5812,Moderate
6669,504,Moderate
302,504,Moderate
504,4998,Moderate
504,2305,Major
3783,504,Moderate
504,2210,Moderate
504,8446,Moderate
504,5996,Moderate
2186,434,Moderate
6669,434,Moderate
434,2305,Major
4835,434,Moderate
3783,434,Moderate
434,9797,Moderate
2210,434,Moderate
434,8446,Moderate
434,5996,Moderate
7459,8666,Major
8675,1527,Moderate
4986,1527,Minor
623,1527,Minor
2186,1527,Moderate
1527,2247,Minor
1527,5812,Minor
1091,1527,Moderate
1489,1527,Minor
1527,5615,Moderate
1527,2862,Moderate
6669,1527,Moderate
6815,1527,Moderate
302,1527,Minor
1527,4998,Moderate
917,1527,Moderate
1527,8874,Minor
2210,1527,Moderate
1527,8446,Minor
4694,3975,Minor
3512,3975,Minor
2186,3975,Minor
3975,2247,Minor
5812,3975,Moderate
459,3975,Minor
1489,3975,Minor
3975,5615,Moderate
3975,2862,Moderate
8029,3975,Minor
2141,3975,Minor
302,3975,Minor
1586,3975,Moderate
3975,4998,Moderate
4835,3975,Minor
9524,3975,Moderate
617,3975,Minor
3975,6723,Moderate
3975,8874,Moderate
2210,3975,Moderate
8446,3975,Minor
3975,1307,Minor
5996,3975,Moderate
3975,3479,Minor
10210,3975,Minor
10209,3975,Minor
1457,8675,Major
1248,8675,Major
4986,8675,Major
8619,8675,Major
578,8675,Major
7900,8675,Major
1298,8675,Major
6166,8675,Major
2296,8675,Major
2240,8675,Major
8675,224,Major
7899,8675,Major
8675,5812,Major
1091,8675,Major
195,8675,Moderate
1489,8675,Major
4814,8675,Major
8675,5615,Major
8675,2862,Major
6669,8675,Major
687,8675,Major
3934,8675,Major
8675,10013,Major
1618,8675,Major
8675,6815,Major
8675,842,Major
3927,8675,Major
8675,422,Moderate
511,8675,Major
8675,3129,Major
2632,8675,Major
2332,8675,Major
3981,8675,Major
7073,8675,Major
5530,8675,Major
192,8675,Major
4612,8675,Moderate
917,8675,Major
8675,6636,Major
8675,8874,Major
10218,8675,Major
3933,8675,Major
8675,3391,Major
8675,3910,Major
8675,2526,Major
672,8675,Moderate
7639,8675,Moderate
5115,8675,Major
8675,656,Major
5631,8675,Major
5669,8675,Major
5423,8675,Major
3931,8675,Major
483,8675,Major
2483,8675,Major
2213,8675,Major
4752,8675,Major
7029,8675,Major
1233,8666,Moderate
1233,1307,Moderate
2186,7900,Moderate
7900,3783,Moderate
1457,4986,Moderate
1457,1091,Moderate
1457,1489,Moderate
1457,5615,Moderate
1457,2862,Moderate
1457,6669,Moderate
1457,6815,Moderate
1457,302,Moderate
1457,2305,Major
1457,3783,Moderate
1457,917,Moderate
1457,8874,Minor
1457,8666,Major
1457,5996,Moderate
1234,4986,Moderate
4694,1234,Moderate
7264,1234,Moderate
6166,1234,Moderate
1234,2247,Moderate
1234,5812,Moderate
1091,1234,Moderate
1234,459,Moderate
1234,5615,Moderate
1234,2862,Moderate
6669,1234,Moderate
2141,1234,Moderate
9694,1234,Moderate
1234,6815,Moderate
302,1234,Moderate
1234,4998,Moderate
9524,1234,Minor
3783,1234,Moderate
917,1234,Moderate
1234,6723,Minor
2210,1234,Moderate
1234,8080,Moderate
1234,8446,Moderate
10210,1234,Minor
4887,6464,Moderate
3057,4887,Major
7899,4887,Major
4887,2305,Minor
4887,5224,Moderate
4887,1307,Major
4887,3479,Major
4887,4481,Moderate
6464,4683,Moderate
3349,6464,Moderate
4694,6464,Moderate
6464,3512,Moderate
6464,6854,Moderate
6464,7296,Moderate
7264,6464,Moderate
7360,6464,Moderate
6166,6464,Moderate
3057,6464,Major
7899,6464,Major
6464,7626,Moderate
2186,6464,Moderate
5010,6464,Moderate
10047,6464,Moderate
6464,5812,Moderate
1091,6464,Moderate
6464,459,Moderate
6464,1489,Moderate
2241,6464,Moderate
6669,6464,Moderate
2141,6464,Moderate
6464,93,Moderate
6464,9694,Moderate
6464,6196,Moderate
6464,6815,Moderate
302,6464,Moderate
6464,7364,Moderate
1586,6464,Moderate
6464,2305,Minor
2310,6464,Moderate
3117,6464,Moderate
3783,6464,Minor
3513,6464,Moderate
917,6464,Moderate
6464,6723,Moderate
6464,8874,Moderate
9174,6464,Moderate
6464,2614,Moderate
6464,8666,Moderate
2025,6464,Minor
6464,10205,Minor
7100,6464,Moderate
6464,5224,Moderate
2210,6464,Moderate
6464,8080,Moderate
8266,6464,Moderate
6464,8446,Moderate
6464,1307,Major
6464,5996,Moderate
8799,6464,Moderate
6464,3479,Major
6464,4481,Moderate
10210,6464,Moderate
10209,6464,Moderate
1248,4986,Moderate
2186,1248,Moderate
1248,1091,Moderate
1248,459,Moderate
1248,1489,Minor
1248,5615,Moderate
1248,2862,Moderate
1248,6669,Moderate
1248,6815,Moderate
1248,2305,Major
1248,3783,Moderate
1248,917,Moderate
1248,8874,Major
1248,8080,Moderate
1248,5996,Moderate
9467,2247,Moderate
9467,5812,Moderate
9467,302,Moderate
9467,4998,Moderate
9467,2310,Major
9467,4835,Moderate
9524,4438,Moderate
617,4438,Moderate
2186,128,Moderate
128,5615,Moderate
128,2862,Moderate
2210,128,Moderate
128,8446,Moderate
128,2305,Moderate
3349,4683,Moderate
3512,4683,Moderate
6854,4683,Moderate
4808,4683,Moderate
7264,4683,Moderate
7360,4683,Moderate
1298,4683,Moderate
6166,4683,Moderate
3057,4683,Major
7899,4683,Major
5010,4683,Moderate
10047,4683,Moderate
1091,4683,Moderate
1388,4683,Moderate
459,4683,Moderate
1489,4683,Moderate
6669,4683,Moderate
2141,4683,Moderate
9694,4683,Moderate
9108,4683,Moderate
6196,4683,Moderate
6815,4683,Moderate
302,4683,Moderate
2305,4683,Major
3783,4683,Moderate
7073,4683,Moderate
917,4683,Moderate
9174,4683,Moderate
3391,4683,Moderate
3398,4683,Moderate
5224,4683,Moderate
8266,4683,Moderate
4683,1307,Major
4683,3479,Major
4481,4683,Moderate
10209,4683,Moderate
4638,623,Moderate
4638,8666,Moderate
4638,1307,Moderate
8619,4986,Moderate
578,4986,Moderate
1298,4986,Moderate
2296,4986,Major
2240,4986,Moderate
4986,224,Moderate
7899,4986,Major
4986,5812,Moderate
1091,4986,Moderate
4986,459,Moderate
195,4986,Minor
1489,4986,Moderate
4814,4986,Major
565,4986,Moderate
4986,5615,Moderate
4986,2862,Moderate
6669,4986,Moderate
7738,4986,Moderate
7052,4986,Moderate
687,4986,Moderate
3934,4986,Major
4986,10013,Moderate
1618,4986,Moderate
4986,6815,Moderate
4986,842,Major
3927,4986,Moderate
4986,422,Moderate
1586,4986,Moderate
4986,4998,Moderate
2305,4986,Major
6518,4986,Moderate
4986,3129,Moderate
2632,4986,Moderate
2642,4986,Moderate
3783,4986,Moderate
3800,4986,Moderate
4986,866,Minor
2332,4986,Moderate
3981,4986,Major
7073,4986,Moderate
5530,4986,Moderate
4986,192,Moderate
4612,4986,Moderate
917,4986,Moderate
8051,4986,Moderate
4986,6636,Moderate
4986,8874,Major
10218,4986,Moderate
3933,4986,Moderate
4986,3391,Moderate
4986,3910,Moderate
4986,2526,Moderate
2917,4986,Minor
7639,4986,Moderate
5115,4986,Moderate
214,4986,Moderate
4986,970,Moderate
2210,4986,Moderate
4986,656,Moderate
5631,4986,Major
166,4986,Moderate
4986,8446,Moderate
5669,4986,Moderate
2790,4986,Moderate
4986,5996,Moderate
3931,4986,Moderate
2483,4986,Moderate
2213,4986,Moderate
4752,4986,Moderate
7029,4986,Major
7047,4986,Moderate
8647,2305,Major
4435,8666,Moderate
4435,1307,Moderate
3349,3512,Moderate
3349,6854,Moderate
7360,3349,Moderate
3349,1298,Minor
3057,3349,Major
3349,7899,Major
3349,5010,Moderate
3349,10047,Moderate
3349,1091,Moderate
3349,459,Moderate
3349,1489,Moderate
3349,6669,Moderate
3349,2141,Moderate
3349,9694,Moderate
3349,6196,Moderate
3349,6815,Moderate
3349,302,Moderate
3349,2305,Major
3349,2632,Minor
3981,3349,Minor
3349,7073,Minor
3349,192,Minor
3349,209,Major
3349,5224,Moderate
3349,8266,Moderate
3349,1307,Major
3349,3479,Major
3349,10209,Moderate
6166,1532,Moderate
2186,1532,Moderate
3783,1532,Moderate
917,1532,Moderate
9174,1532,Moderate
1532,2210,Major
1532,8446,Moderate
4694,4755,Minor
4694,4808,Moderate
4694,7264,Moderate
4694,6166,Moderate
4694,2296,Minor
4694,3057,Major
4694,7899,Moderate
4694,7626,Moderate
4694,2247,Minor
4694,1388,Minor
4694,1259,Moderate
4694,4319,Minor
4694,459,Moderate
4694,6669,Moderate
4694,2141,Moderate
4694,9694,Moderate
4694,2494,Moderate
4694,7204,Moderate
4694,10013,Moderate
4694,7810,Moderate
4694,497,Moderate
4694,2305,Major
4694,3485,Moderate
4694,3117,Moderate
4694,2642,Moderate
4694,3783,Moderate
4694,205,Moderate
4694,917,Moderate
4694,8666,Minor
4694,9797,Minor
4694,3141,Moderate
920,4694,Moderate
4694,6632,Minor
4694,3398,Moderate
4694,729,Moderate
4694,5224,Moderate
4694,1307,Major
4694,5996,Moderate
4694,3479,Major
4694,4481,Moderate
4694,10210,Moderate
4694,10209,Moderate
4694,4752,Minor
4755,3512,Moderate
623,4755,Moderate
2186,4755,Minor
4755,2247,Moderate
4755,5812,Moderate
4755,459,Minor
4755,1489,Moderate
4755,5615,Moderate
4755,2862,Major
6669,4755,Moderate
8029,4755,Moderate
4755,2141,Minor
4755,302,Minor
4755,1586,Minor
4755,4998,Moderate
4755,2305,Minor
4755,4835,Moderate
4755,9524,Major
617,4755,Moderate
4755,3783,Moderate
4755,6723,Moderate
4755,8874,Moderate
4755,2210,Moderate
4755,8446,Moderate
4755,1307,Moderate
4755,5996,Moderate
4755,3479,Moderate
10210,4755,Moderate
10209,4755,Moderate
302,2588,Minor
2588,4998,Moderate
8874,2588,Minor
2210,2588,Moderate
8446,2588,Moderate
2186,9035,Minor
302,9035,Moderate
2210,9035,Moderate
6518,2210,Moderate
6518,8446,Moderate
2186,8619,Moderate
8619,2247,Minor
8619,5812,Moderate
1091,8619,Moderate
8619,1489,Moderate
8619,5615,Moderate
8619,2862,Moderate
6669,8619,Moderate
8619,6815,Moderate
302,8619,Moderate
8619,4998,Moderate
917,8619,Moderate
8619,8874,Major
8619,8666,Major
2210,8619,Moderate
8619,8446,Moderate
8619,1307,Moderate
3922,2247,Minor
3922,5812,Moderate
3922,5615,Moderate
3922,2862,Moderate
3922,4998,Moderate
3922,8666,Major
3922,2210,Moderate
3922,8446,Moderate
3512,6854,Moderate
7264,3512,Moderate
7360,3512,Moderate
1298,3512,Minor
6166,3512,Moderate
3057,3512,Major
7899,3512,Minor
5010,3512,Moderate
3512,2247,Moderate
10047,3512,Moderate
3512,5812,Moderate
1091,3512,Moderate
3512,1388,Moderate
10203,3512,Moderate
3512,459,Moderate
1489,3512,Moderate
6669,3512,Moderate
2141,3512,Moderate
3512,9694,Moderate
6196,3512,Moderate
3512,6815,Moderate
302,3512,Moderate
3512,497,Minor
3512,2305,Minor
2632,3512,Minor
3783,3512,Moderate
3981,3512,Minor
3512,7073,Minor
3512,192,Minor
917,3512,Moderate
8666,3512,Moderate
9174,3512,Moderate
3512,5224,Minor
2210,3512,Moderate
179,3512,Moderate
8266,3512,Moderate
3512,8446,Moderate
3512,1307,Major
3512,3479,Major
3512,4481,Moderate
10209,3512,Moderate
4752,3512,Minor
5501,3783,Moderate
5501,2305,Moderate
7264,6854,Moderate
7900,6854,Moderate
1298,6854,Minor
6166,6854,Moderate
3057,6854,Major
7899,6854,Major
5010,6854,Moderate
1091,6854,Moderate
2141,6854,Moderate
6196,6854,Moderate
6854,6815,Moderate
302,6854,Moderate
511,6854,Moderate
6854,2444,Major
2305,6854,Minor
489,6854,Moderate
2632,6854,Minor
3981,6854,Minor
6854,205,Moderate
7073,6854,Minor
6854,192,Minor
917,6854,Moderate
6854,5224,Moderate
5615,6854,Moderate
6854,1307,Major
483,6854,Moderate
6854,3479,Major
6854,4481,Moderate
10210,6854,Minor
10209,6854,Moderate
2186,7296,Moderate
6669,7296,Moderate
2305,7296,Major
3783,7296,Moderate
8666,7296,Moderate
2210,7296,Minor
7296,8080,Moderate
7296,8446,Moderate
7296,5996,Moderate
6166,4808,Moderate
3057,4808,Major
2186,4808,Moderate
4808,2247,Moderate
4808,459,Moderate
4808,1489,Moderate
4808,5615,Moderate
4808,2862,Major
6669,4808,Moderate
8029,4808,Moderate
4808,2141,Moderate
4808,302,Minor
4808,1586,Minor
4808,4998,Major
4808,2305,Major
4808,9524,Minor
617,4808,Moderate
3783,4808,Moderate
4808,7666,Moderate
4808,6723,Moderate
4808,8874,Moderate
4808,9797,Moderate
4808,8666,Moderate
4808,2210,Major
4808,8446,Moderate
4808,1307,Major
4808,5996,Moderate
4808,3479,Major
10210,4808,Moderate
10209,4808,Moderate
7264,3485,Moderate
6166,3485,Moderate
3485,459,Moderate
2141,3485,Moderate
9694,3485,Moderate
2305,3485,Moderate
917,3485,Moderate
8666,3485,Major
3485,5996,Moderate
10210,3485,Moderate
10209,3485,Moderate
7360,7264,Moderate
1298,7264,Minor
6166,7264,Moderate
3057,7264,Major
7899,7264,Major
7264,7626,Moderate
7264,5010,Moderate
7264,10047,Moderate
1091,7264,Moderate
7264,459,Moderate
7264,1489,Moderate
6669,7264,Moderate
2141,7264,Moderate
7264,9694,Moderate
7264,2494,Moderate
7264,7204,Moderate
7264,10013,Moderate
7264,6196,Moderate
7264,6815,Moderate
302,7264,Moderate
7264,2305,Minor
3117,7264,Moderate
7264,2632,Minor
2642,7264,Moderate
3783,7264,Moderate
3981,7264,Minor
7264,7073,Minor
7264,192,Minor
917,7264,Moderate
9174,7264,Moderate
7264,3141,Moderate
920,7264,Moderate
7264,5224,Moderate
5615,7264,Major
8266,7264,Moderate
4829,7264,Moderate
7264,1307,Major
5423,7264,Moderate
7264,5996,Moderate
7264,3479,Major
4481,7264,Moderate
10210,7264,Moderate
10209,7264,Moderate
7214,1489,Minor
2186,7212,Moderate
7212,2247,Moderate
7212,1091,Moderate
7212,459,Major
7212,1489,Moderate
7212,5615,Major
7212,2862,Major
7212,2141,Moderate
2575,7212,Moderate
7212,6815,Moderate
7212,302,Moderate
7212,1586,Moderate
7212,4998,Moderate
7212,9524,Moderate
7212,7666,Moderate
7212,6723,Moderate
7212,8874,Moderate
7212,8666,Moderate
7212,2210,Moderate
7212,8080,Moderate
7212,8446,Moderate
7212,1307,Moderate
7212,5996,Moderate
7212,3479,Moderate
7212,10210,Moderate
7212,10209,Moderate
7360,1298,Minor
7360,6166,Moderate
3057,7360,Major
7360,7899,Major
7360,5010,Moderate
7360,1091,Moderate
7360,7195,Moderate
7360,6669,Moderate
7360,2141,Moderate
7360,6196,Moderate
7360,6815,Moderate
7360,302,Moderate
7360,2305,Minor
7360,2632,Minor
7360,3783,Moderate
3981,7360,Minor
7360,7073,Minor
7360,192,Minor
7360,917,Moderate
7360,5224,Moderate
7360,1307,Major
7360,5996,Moderate
7360,3479,Major
7360,4481,Moderate
7360,10209,Moderate
2186,191,Minor
191,1091,Moderate
191,459,Moderate
191,6815,Moderate
191,1586,Moderate
191,4998,Moderate
191,8666,Moderate
191,8080,Moderate
623,125,Moderate
2186,125,Moderate
125,459,Moderate
302,125,Moderate
125,4998,Moderate
125,8874,Moderate
125,8666,Moderate
125,8080,Major
125,1307,Moderate
9174,204,Moderate
9174,149,Moderate
1524,9174,Moderate
9174,207,Moderate
151,9174,Moderate
9174,6185,Moderate
9174,5292,Moderate
9174,5227,Moderate
5504,6166,Moderate
2186,5504,Moderate
5504,3783,Moderate
2186,206,Moderate
9174,152,Moderate
623,4839,Moderate
578,623,Moderate
7899,623,Moderate
2186,623,Moderate
623,2247,Moderate
623,195,Minor
623,9137,Moderate
687,623,Moderate
623,4361,Moderate
623,3934,Minor
623,302,Moderate
623,2083,Moderate
623,6375,Moderate
623,173,Moderate
479,623,Moderate
623,527,Moderate
623,543,Minor
4612,623,Moderate
623,8051,Moderate
623,3933,Moderate
623,537,Moderate
623,6632,Moderate
623,3398,Moderate
623,842,Moderate
623,729,Moderate
623,7798,Moderate
623,4752,Moderate
3750,9174,Moderate
5306,8666,Moderate
7900,1586,Moderate
7900,3800,Moderate
7900,8666,Minor
2186,4199,Moderate
2305,4199,Major
3783,4199,Major
6166,1298,Minor
2186,1298,Moderate
1298,5010,Minor
1298,10047,Minor
1298,5812,Moderate
1298,1091,Moderate
1298,459,Moderate
1298,1489,Moderate
1298,5615,Moderate
1298,2862,Major
6669,1298,Moderate
8029,1298,Moderate
1298,2141,Minor
1298,9694,Minor
1298,6196,Minor
1298,6815,Moderate
1298,1586,Moderate
1298,4998,Moderate
1298,3783,Moderate
1298,3800,Moderate
917,1298,Moderate
1298,6723,Moderate
1298,8874,Major
1298,9174,Moderate
1298,9797,Major
1298,2614,Minor
1298,8666,Minor
1298,8266,Minor
1298,8446,Moderate
1298,2305,Moderate
1298,1307,Moderate
1298,5996,Moderate
1298,3479,Moderate
1298,10210,Minor
10209,1298,Minor
578,6166,Moderate
3057,6166,Major
7899,6166,Minor
6166,7626,Moderate
6166,5010,Moderate
6166,10047,Moderate
6166,1091,Moderate
6166,1388,Major
83,6166,Major
4319,6166,Moderate
6166,459,Moderate
6166,1489,Moderate
4814,6166,Major
177,6166,Moderate
6669,6166,Moderate
6166,1249,Moderate
6166,2141,Moderate
6166,9694,Moderate
6166,2494,Moderate
3934,6166,Moderate
6166,7204,Moderate
6166,10013,Moderate
6166,6196,Moderate
6166,6815,Moderate
6166,302,Moderate
6166,511,Major
6166,1703,Major
6166,4705,Major
6166,2326,Major
6166,6015,Major
6166,5973,Major
6166,2305,Minor
6166,3117,Moderate
6166,3129,Minor
6166,2632,Minor
2642,6166,Moderate
6166,3783,Moderate
3981,6166,Minor
6166,7073,Minor
6166,192,Minor
6166,917,Moderate
6166,6636,Moderate
6166,9174,Moderate
6166,3141,Moderate
920,6166,Moderate
6166,842,Moderate
6166,5224,Moderate
6166,2210,Major
6166,8266,Moderate
6166,8446,Major
6166,4829,Moderate
6166,1307,Major
5423,6166,Moderate
6166,5996,Moderate
6166,3479,Major
6166,4481,Moderate
6166,10210,Moderate
10209,6166,Minor
7029,6166,Major
1320,6166,Moderate
2186,2296,Minor
2296,2247,Minor
2296,5812,Major
2296,1091,Major
2296,1489,Major
2296,5615,Major
2296,2862,Major
2296,6669,Major
2296,6815,Major
2296,302,Minor
2296,1586,Minor
2296,4998,Minor
2296,4835,Major
2296,917,Major
2296,6723,Minor
2296,8874,Major
2296,2614,Moderate
2296,8666,Major
2296,2210,Moderate
2296,8446,Moderate
3057,7899,Minor
3057,7626,Major
2186,3057,Major
3057,5010,Major
3057,10047,Major
3057,5812,Major
3057,1091,Major
3057,459,Major
3057,1489,Major
3057,5822,Moderate
3057,8647,Moderate
3057,177,Moderate
3057,2862,Moderate
3057,6669,Major
3057,2141,Major
3057,1591,Moderate
3057,9694,Major
3057,6196,Major
3057,6815,Major
3057,302,Major
3057,7364,Major
3057,1586,Major
3057,2305,Minor
3057,2310,Major
3057,3117,Major
3057,9524,Moderate
3057,10254,Major
3057,3783,Major
3057,3513,Major
3057,996,Moderate
3057,917,Major
3057,6723,Major
3057,8874,Major
3057,9174,Major
3057,10218,Major
3057,2614,Major
3057,8666,Major
3057,7100,Moderate
3057,3398,Moderate
3057,729,Moderate
3057,5224,Minor
3057,2210,Major
3057,7798,Moderate
3057,8080,Major
3057,8266,Major
3057,8446,Major
3057,1307,Major
3057,3930,Moderate
3057,5996,Major
3057,3775,Major
3057,3479,Major
3057,4481,Moderate
3057,10210,Major
3057,10209,Major
8666,5824,Moderate
2240,5812,Moderate
1091,2240,Moderate
2240,1489,Moderate
2240,5615,Moderate
2240,2862,Moderate
6669,2240,Moderate
2240,6815,Moderate
917,2240,Moderate
2240,8874,Major
224,2247,Moderate
224,5812,Moderate
1091,224,Moderate
1489,224,Moderate
224,5615,Moderate
224,2862,Moderate
6669,224,Moderate
224,5028,Moderate
6815,224,Moderate
302,224,Moderate
917,224,Moderate
224,8874,Major
224,2614,Moderate
8666,224,Major
3354,2247,Moderate
3354,5812,Moderate
302,3354,Moderate
3354,4998,Moderate
3354,8666,Moderate
2210,3354,Moderate
3354,8446,Moderate
2186,7459,Moderate
7459,1307,Moderate
7899,5010,Major
7899,10047,Minor
7899,5812,Moderate
7899,1091,Minor
7899,459,Moderate
7899,1489,Moderate
7899,5615,Major
7899,2862,Major
7899,6669,Moderate
7899,2141,Minor
7899,9694,Minor
7899,6196,Minor
7899,6815,Moderate
7899,302,Minor
7899,1586,Minor
7899,2305,Major
7899,2310,Moderate
7899,9524,Moderate
7899,3783,Moderate
7899,917,Minor
7899,6723,Major
7899,8874,Major
7899,9174,Major
7899,2614,Major
7899,8666,Major
7899,8080,Major
7899,8266,Major
7899,1307,Major
7899,5996,Moderate
7899,3479,Major
7899,10210,Major
10209,7899,Moderate
184,5615,Moderate
184,2862,Moderate
2186,7626,Minor
5812,7626,Moderate
459,7626,Moderate
7626,5615,Moderate
7626,2862,Moderate
2141,7626,Moderate
9694,7626,Moderate
302,7626,Minor
7626,4998,Moderate
2305,7626,Moderate
917,7626,Moderate
7626,6723,Moderate
2210,7626,Moderate
7626,8446,Moderate
7626,5996,Moderate
10210,7626,Moderate
10209,7626,Moderate
578,5812,Moderate
578,1091,Moderate
578,1489,Moderate
578,5615,Moderate
578,2862,Moderate
578,6669,Moderate
578,6815,Moderate
578,302,Moderate
578,3800,Moderate
578,917,Moderate
578,8874,Minor
578,8666,Moderate
2186,6690,Moderate
6690,2247,Moderate
6690,1091,Moderate
6690,459,Moderate
6690,1489,Moderate
6690,5615,Major
6690,2862,Major
8029,6690,Moderate
2575,6690,Moderate
6690,6815,Minor
302,6690,Moderate
6690,1586,Minor
6690,4998,Moderate
6690,7666,Moderate
6690,6723,Minor
6690,8874,Moderate
6690,8666,Moderate
6690,2210,Moderate
6690,8080,Major
6690,8446,Moderate
6690,1307,Moderate
6690,5996,Moderate
6690,3479,Moderate
10210,6690,Minor
2305,684,Moderate
1204,2186,Moderate
302,4682,Moderate
4682,8666,Major
2210,4682,Moderate
4682,8446,Moderate
4682,2305,Moderate
2186,2247,Minor
2186,10047,Moderate
2186,1091,Moderate
2186,1388,Minor
2186,83,Major
2186,7195,Moderate
2186,459,Major
2186,195,Minor
2186,1489,Minor
2186,5822,Moderate
2186,565,Moderate
2186,2241,Moderate
2186,5615,Moderate
2186,177,Moderate
2186,2862,Moderate
2186,5570,Moderate
2186,8285,Minor
2186,7738,Moderate
2186,1249,Moderate
2186,684,Moderate
2186,2141,Minor
2186,1933,Moderate
2186,879,Moderate
2186,9137,Minor
2186,687,Moderate
2186,4361,Moderate
2186,2494,Moderate
2186,9108,Moderate
2186,10013,Moderate
2186,6815,Moderate
2186,302,Minor
2186,422,Minor
2186,511,Moderate
2186,7810,Moderate
2186,1703,Major
2186,4705,Major
2186,2326,Major
2186,6015,Major
2186,5973,Major
2186,4557,Minor
2186,1586,Moderate
2186,497,Minor
2186,4998,Moderate
2186,2305,Minor
2186,692,Moderate
2186,6518,Moderate
2186,199,Moderate
2186,2642,Moderate
2186,5970,Minor
2186,6375,Moderate
